,voted
39872,0
37743,0
50213,1
19966,1
13555,1
3440,0
42410,0
5743,1
41045,1
2176,1
46191,1
5639,1
45337,1
23687,0
22818,0
2340,1
18783,0
12388,1
29471,0
27416,1
19836,0
30694,0
33182,0
36275,0
25208,1
13857,0
48802,0
44900,1
16016,0
4011,1
13082,1
2284,1
10887,1
29344,1
24933,0
6208,1
26259,0
26870,0
5694,1
48512,1
10394,1
4713,1
21545,1
29316,1
24436,1
17308,1
20608,1
48856,0
48478,1
26368,0
37788,0
38527,0
26109,0
8553,0
17332,1
35109,1
39483,0
17430,0
26646,0
12118,1
1805,1
12304,1
37244,1
46687,0
18346,0
31912,1
6967,0
20571,0
2602,0
18061,1
15303,1
10578,1
24733,1
35343,1
42175,0
11883,1
3906,0
24089,1
8025,1
30065,0
1561,1
29281,0
50396,1
31267,0
16731,1
17666,0
22552,1
53883,0
25573,1
35458,1
36465,1
34996,0
44347,0
29469,1
44333,1
15321,1
36369,0
3947,0
41596,1
4039,0
53900,0
14862,1
36518,0
23960,1
5280,0
9524,0
53608,0
39703,1
8546,0
50563,1
19626,0
20825,1
54298,1
2551,0
51826,1
47679,0
15534,0
20718,1
38836,1
24747,1
28876,1
46264,1
34238,1
21616,1
9891,0
32315,1
54571,1
4198,1
1309,0
21000,0
47189,1
25319,1
43583,0
48883,1
11110,0
28032,0
19998,1
2894,1
9642,1
20999,1
5551,1
23433,1
16914,1
38294,1
20940,0
47496,1
41263,0
29089,0
1316,1
48781,1
1616,0
52133,1
5469,0
21591,0
2998,1
14165,1
16308,0
11410,0
50609,1
51063,1
17098,0
47610,0
28041,1
12420,1
23827,1
52946,0
29123,0
10197,1
42722,0
10145,0
32238,0
24319,0
10778,1
36679,1
23727,0
32151,1
22727,0
41224,0
39004,1
46218,0
21472,0
46421,0
7009,0
49220,1
44019,1
30905,0
5066,1
9458,1
3913,0
530,1
44906,0
41892,0
17324,1
48263,0
2439,0
9177,0
54365,1
54620,0
15913,1
37977,0
34784,0
52771,1
26068,0
18994,1
38145,0
40055,0
36819,0
27623,0
22281,1
43774,1
53151,0
40712,1
38163,0
21552,0
30357,1
3482,0
21540,1
32488,0
53421,1
18014,1
33484,1
43522,0
1827,1
51686,0
31178,1
46818,0
13155,0
13859,1
28088,1
15863,1
27699,0
25575,0
3398,1
45524,0
17540,1
35726,1
12266,1
34536,1
16907,0
49202,1
1947,1
10964,1
54011,1
23793,1
11242,1
48479,1
18224,1
15379,1
22593,0
22668,0
53442,0
47932,1
45876,1
6586,1
52457,1
15968,0
44224,0
9440,0
53081,1
1912,0
25990,1
37651,1
6145,1
23441,1
35801,0
10846,1
45988,1
24814,1
19954,0
41715,0
5525,1
47482,1
34408,0
50041,0
53642,1
33081,0
46546,1
12628,1
36114,1
34540,0
36676,1
24200,0
19860,0
36827,0
12008,1
906,1
36526,0
25837,0
45215,0
37652,0
54334,0
50482,0
10096,1
15238,1
21383,0
9016,1
15125,1
12016,1
50934,1
53670,0
51326,1
3043,0
5302,1
52257,1
17157,1
39109,0
112,1
3700,1
15743,1
4699,0
47353,1
26556,0
35092,1
27772,0
7643,0
31613,0
11482,1
23453,1
17331,1
1657,1
18233,1
1861,1
3920,0
52130,0
25304,0
54675,0
29838,1
1217,1
39292,0
9591,1
22286,1
40238,1
42876,1
22704,0
48314,0
37337,1
36926,1
42991,1
51494,1
37433,0
25184,0
23368,1
37064,1
29329,0
54283,1
45131,0
39301,0
28057,0
16705,1
15766,1
20489,0
50246,0
12636,0
15520,0
48095,1
37029,1
18997,1
53841,1
26348,0
34950,0
38133,0
15853,0
10717,0
39727,0
4612,0
24029,1
3987,1
41423,0
18605,1
45178,1
28039,1
42848,0
19375,1
35133,1
37957,1
33525,1
41065,0
12476,0
17505,1
43163,1
43898,0
37499,1
35245,1
50373,1
20866,0
33867,0
13566,1
19805,0
10082,0
47643,1
36043,1
25755,1
17789,0
41962,0
1403,0
30759,1
26377,1
42263,1
52947,1
43797,0
23665,0
28338,1
30739,0
24690,0
40451,0
50039,0
18002,1
26964,0
11038,0
52876,0
30213,0
28853,0
5006,1
23296,0
31364,1
18646,1
4714,0
21128,0
43668,0
6780,1
726,1
3169,0
11123,1
17192,0
31187,0
8453,0
19814,1
35373,0
30897,0
307,1
25540,1
31233,0
24373,0
24221,0
51085,1
50120,1
34163,1
26265,0
48923,1
761,1
19047,0
11222,1
45877,1
25528,1
29177,0
20387,0
45678,0
4894,1
38614,0
41417,0
13240,0
14776,0
10147,1
34725,1
50260,1
8071,0
20400,1
4514,1
4075,1
23795,1
15326,0
20828,1
15179,0
45252,0
44031,1
36205,0
20538,0
30318,1
25359,1
26242,0
23623,1
665,0
407,1
90,1
12813,1
28020,1
32392,0
46145,1
44486,1
16482,0
47230,0
38367,0
48688,1
685,1
29880,1
4116,1
22706,1
13088,1
10707,0
22065,1
44565,1
8550,1
29865,0
8938,1
26588,1
22977,1
33065,1
16202,1
39412,1
42157,1
42178,0
33053,0
22983,0
32903,0
16446,0
43701,1
34687,1
13421,1
10312,1
29801,0
41783,0
28612,1
9881,1
37001,0
14351,0
49754,1
32079,1
1826,1
16780,1
21815,0
43415,1
45363,0
49424,1
10226,1
8900,1
33896,0
47000,0
25248,1
5642,1
20039,1
4697,1
52037,0
45191,1
20444,0
4923,0
5510,0
52998,0
29832,1
43813,0
15946,1
23872,1
27393,0
39141,0
9758,1
38673,1
42488,1
8843,1
41635,0
2402,1
51373,0
2926,1
41333,0
37969,1
17591,0
47516,0
36517,1
10369,1
33042,1
29417,0
168,1
11267,1
11772,1
16811,0
40301,0
45200,1
44445,0
5695,0
47801,1
29336,0
33252,0
22013,1
36373,0
32412,1
12066,0
37529,1
11336,0
52465,0
33475,1
48542,0
34433,0
31731,1
15601,1
24617,1
7737,0
16814,1
46019,0
12297,1
5272,0
47131,1
45558,1
7989,1
53712,0
46052,1
52702,0
35792,1
8414,0
32709,1
32270,1
46764,0
45495,1
22648,1
27188,0
13068,1
51203,1
47582,1
26180,1
22443,0
45007,0
51462,0
37919,0
52274,0
20142,1
24529,1
452,1
1358,1
14275,1
37805,0
24081,0
9189,0
40140,1
17986,1
46176,1
33462,1
48830,0
41690,1
20047,0
42274,0
47860,0
45471,1
34870,0
52385,0
41634,0
19498,0
32234,0
2036,1
18850,0
4372,1
25604,1
6863,0
35067,1
20734,1
9116,1
19073,1
49941,1
33363,0
4850,1
1764,1
22429,1
19799,0
44868,1
44930,1
47043,1
33537,1
27823,0
9947,1
46322,1
47412,0
13459,1
47150,0
18806,0
35231,0
42171,1
41156,0
22817,0
23345,1
24489,0
31937,0
3120,0
50509,1
26662,0
27693,1
1364,1
40932,0
2376,0
26133,0
20965,0
10329,0
30055,1
18514,0
26462,0
14119,0
35640,0
3510,1
43459,1
16117,1
38665,1
1350,0
31035,1
11317,1
9362,0
24492,0
24914,1
48854,1
20908,1
7479,0
36923,1
19619,0
27078,0
5957,1
36016,0
41345,0
473,0
14189,1
161,1
12843,0
18136,0
29162,0
34637,0
38891,1
26311,0
49680,1
51886,0
41595,0
33654,1
22664,1
14287,0
26802,1
15247,1
21388,0
11931,1
21244,0
35350,0
33427,1
36020,0
6279,0
5980,1
8756,1
47240,1
38484,1
7263,1
33398,0
42738,0
50618,1
46988,1
11868,0
11571,0
53652,0
3817,1
30606,0
9210,1
48827,0
41552,0
24637,0
26583,1
34250,1
45329,1
53428,0
54211,0
43174,0
32197,1
35797,0
10809,1
24223,0
29992,1
1608,0
48801,0
24113,0
8718,1
15873,0
25407,1
10761,1
4620,0
19251,1
23266,1
4074,0
54041,1
1902,0
51546,0
51505,0
49543,1
7448,1
10988,0
47618,1
3834,1
39149,0
48005,1
21328,1
30930,0
48172,1
20867,0
31317,0
36783,0
26798,1
34990,0
26515,1
49832,1
32655,1
51154,1
20457,1
29190,0
24554,1
1476,0
43834,1
6701,1
47948,0
5230,1
24116,1
36514,1
22294,0
44503,1
51083,0
10059,1
28518,0
30227,1
22463,0
53801,0
20134,1
19107,1
23628,0
22667,1
30814,0
29846,1
20693,1
51107,1
14953,0
4278,0
38285,0
6789,1
10296,1
31872,1
2194,1
28574,1
7978,1
8266,1
48170,0
13867,0
22271,1
23063,0
34343,1
680,1
46033,1
21139,1
26597,1
51307,1
32816,1
47392,0
52106,0
9298,0
12131,1
6767,1
30381,1
10733,1
11338,0
40829,0
20090,1
21917,0
39608,0
4157,1
11250,1
16690,1
39685,1
18731,1
6474,1
19084,1
15161,1
37804,0
9415,1
5264,1
8564,1
38875,0
45543,1
5134,0
21172,1
18206,1
21295,0
42909,0
46778,0
14514,1
49756,1
18328,1
38849,1
41293,0
3950,1
44097,0
40668,0
51381,1
34783,0
11364,0
9341,1
16861,0
50570,1
52181,0
42139,1
29296,1
17044,1
20791,0
44210,1
27461,1
20779,0
1162,1
17384,0
22709,1
45452,0
19227,1
50431,1
5220,1
47400,0
40239,1
46669,1
7383,0
5873,0
25642,1
52013,1
29532,0
16080,1
28900,0
2053,0
13057,0
14182,0
41485,1
37635,0
14293,1
32838,1
6477,0
41868,0
33004,0
7634,1
16612,1
53057,0
47869,0
7715,0
4264,0
21318,1
40063,1
41800,0
37511,1
13489,0
16445,0
9858,0
47790,0
36733,0
10396,1
49082,0
33103,0
52649,1
11676,0
13998,0
14576,0
41104,0
27812,0
35151,0
21869,1
48572,1
29176,1
10341,1
40207,0
34590,0
41296,0
34517,1
11148,1
40842,0
38804,0
38357,0
15639,1
11887,1
10484,1
47122,1
46410,1
10810,0
39547,1
51584,0
1868,0
44318,1
15304,0
5767,0
23468,1
49509,1
786,0
27185,0
22233,0
3627,0
31543,1
32818,1
45715,0
38705,1
9958,1
14138,1
35310,1
2474,1
42024,0
28176,0
22886,1
32323,0
44929,0
4613,1
32543,1
27501,1
45450,1
46312,0
18481,0
30061,1
24522,0
53464,1
9580,1
23216,0
54407,1
1645,1
14779,1
49203,1
37352,0
5472,1
7981,0
48289,1
40135,1
21446,1
50894,0
52387,1
28236,1
36484,0
32645,0
35191,0
18670,0
27552,0
8440,0
13693,1
53989,0
4099,0
46947,1
25830,1
41145,0
14311,0
51618,0
1679,1
25536,1
28005,0
42143,0
36999,1
11682,1
37165,0
21624,0
8772,1
35271,1
17846,1
54697,1
42156,1
15679,1
27033,1
29481,1
27320,0
15631,1
23602,0
24305,1
3276,0
33934,0
36158,0
14094,1
16647,0
43915,1
2015,0
31094,1
34962,1
13232,0
13303,1
47698,1
44423,1
43681,0
11032,1
869,1
26880,0
10992,0
40947,0
28359,1
25204,0
28728,0
47293,1
19372,0
14029,0
12762,1
8880,1
15545,1
53734,1
37042,1
49291,1
32384,0
54650,0
6051,0
50365,1
27982,0
26809,0
53865,1
22426,0
50391,1
4069,1
7182,0
8549,0
11051,1
18097,0
42096,1
5002,0
37728,0
32576,1
8398,1
33305,0
11599,1
33301,1
50507,0
46716,1
14178,0
9800,0
49813,1
52703,1
54016,1
19437,1
51069,0
3365,1
33873,0
1834,1
50040,1
50361,1
27184,0
47421,1
28210,1
29937,0
11926,1
39224,0
7038,1
11443,1
12255,0
43136,0
14561,1
19361,0
12021,0
53530,0
14232,1
40640,0
19724,0
16057,1
18359,0
395,1
38214,1
19730,0
51579,0
15374,0
50599,1
259,1
49083,0
33470,0
4209,0
12523,0
5306,1
25484,0
12988,1
45220,0
18597,1
47748,0
9395,1
53936,1
7427,1
19373,1
29197,0
37871,1
38618,0
22102,0
31461,0
7682,0
3677,1
16981,0
46771,0
32662,0
43377,1
45863,0
18350,1
42500,1
18057,0
7922,1
51405,0
6078,1
38102,0
50695,1
37487,0
42068,1
41824,0
49722,1
37253,0
39879,1
48199,1
51781,0
35366,1
33224,0
6530,0
37273,0
3899,0
14742,1
9995,1
4550,1
34557,1
20046,1
27041,0
45273,0
19602,0
43661,0
24327,0
29645,0
24620,1
54704,1
12451,1
39442,1
6881,1
45517,1
18070,1
19252,0
11320,0
27217,1
8101,0
19325,1
35168,1
41008,0
45031,0
10173,1
53709,1
21310,1
39308,0
40285,0
25610,0
4245,1
28620,1
6473,0
49407,1
11121,1
52156,0
5030,0
40473,0
50417,1
19049,1
37082,1
51622,1
31732,1
31718,0
15960,0
50211,1
51352,0
51263,1
3551,0
8068,0
34666,1
197,0
2489,1
38365,0
30907,1
12469,1
25899,0
54556,0
40686,0
18785,0
12235,1
22171,0
27777,0
15636,1
29372,1
40254,0
41038,1
16338,1
32017,0
45274,0
7077,0
51329,0
10471,0
27173,1
30269,1
36568,1
15270,0
46989,1
7262,1
3164,0
24670,1
26428,0
3007,1
19019,1
43327,0
51874,0
6229,0
24550,0
41778,0
43228,1
50129,1
12818,0
6759,0
3971,0
39411,0
6727,1
48579,1
12111,0
44035,0
48404,0
39627,1
23769,1
9063,1
52446,0
10458,1
36554,0
32188,1
23783,0
53739,0
11414,0
12439,1
33194,1
5293,0
53996,1
50255,1
30521,0
21220,0
19388,0
44713,1
25871,0
40078,0
5256,1
19646,1
33433,0
28712,0
37055,0
41821,0
25764,0
52232,0
51496,1
54146,1
28417,0
44277,0
15243,0
46020,0
45498,0
43157,0
1731,0
54357,0
317,0
34659,0
31441,0
5956,1
24543,1
54239,0
41123,0
19014,0
42832,0
27171,0
11265,1
30693,1
44044,0
52558,0
21915,0
44812,0
228,1
29083,1
18098,1
19682,0
40563,1
4808,0
8484,0
14310,1
23899,0
15896,0
53008,1
23569,1
8074,0
34116,1
16470,1
46464,0
34354,1
13815,0
4837,1
9236,1
26896,0
41818,1
48418,1
35655,0
23505,1
27715,0
32190,0
13071,1
19351,1
17115,1
39331,1
49185,1
7875,1
33610,1
46747,0
18774,1
7555,0
42757,0
25789,1
13072,0
51511,0
48470,0
2021,1
43460,0
5422,1
24669,0
23984,1
29621,0
7950,1
553,1
47528,1
5444,1
18207,0
38237,1
11903,1
35360,1
20653,1
25188,1
25913,1
30496,1
38631,1
20901,1
24730,1
22802,0
7785,0
44242,1
45198,1
26385,1
33454,0
47224,0
11906,1
42236,1
51581,0
28066,1
41628,0
890,1
41755,1
28356,1
49967,1
8051,0
44457,0
43709,1
53374,0
16807,1
53023,1
7900,0
18940,0
3968,1
26284,0
42109,0
44861,1
22348,1
20398,1
4595,0
51778,1
22256,1
54223,0
38305,0
193,1
35288,1
51677,0
6286,1
49873,1
32447,0
27675,0
19150,0
25893,1
16,0
27560,0
21401,0
30575,0
43002,1
50492,1
35129,0
22139,0
17140,1
14693,0
53557,0
29081,1
28318,0
27151,1
49650,1
34491,1
27377,1
10919,1
25973,0
10331,1
20610,1
44170,1
12767,1
276,0
53103,1
20978,1
8476,1
21703,0
7336,1
22701,1
51986,1
20494,0
4190,0
18344,0
13550,1
18432,1
9106,0
9821,1
7980,1
5430,1
39513,1
43242,0
22942,0
2987,1
34089,1
50128,1
48722,1
33329,0
20212,0
23432,1
9159,0
20070,0
54020,1
36288,1
6003,1
24341,1
47444,1
30160,1
2488,0
38432,1
10511,1
30710,1
440,1
16460,0
10720,0
17084,0
15638,0
13770,0
8877,0
31734,1
30878,0
48498,0
36949,1
25770,1
45776,1
7965,1
19901,1
948,1
33778,1
30587,1
44566,1
10177,1
49141,0
35725,1
47232,1
29247,0
36972,1
11601,0
22527,0
52984,1
23307,0
51028,1
16585,1
3116,0
45742,1
33535,1
47598,1
4428,0
4909,1
45137,0
2421,1
4644,0
35440,0
5010,1
34140,1
27480,1
43275,1
15767,1
17854,1
24786,0
20202,0
25021,0
10425,0
26231,1
19419,0
42592,0
35116,0
36144,0
36735,1
28570,1
15346,1
53816,1
42915,0
52079,1
2364,1
12835,0
40738,0
43648,0
18154,1
22300,1
30045,0
13899,0
10510,1
8375,0
50654,1
16977,1
28977,1
12960,1
29587,0
48156,1
43499,1
39705,0
46326,0
50180,1
28824,1
54185,0
51216,1
33639,1
6236,1
54488,0
41403,0
8087,0
14390,1
13052,0
48513,1
24203,1
52658,1
43349,0
42906,1
912,1
38340,0
3782,0
33562,0
49018,1
50276,1
28150,1
17448,1
43995,0
6798,0
39589,0
10874,1
44957,1
12915,1
15852,1
47024,1
32792,0
43006,1
26958,1
32415,1
23457,1
19738,1
2325,0
29781,1
51003,1
12851,1
4806,1
33088,1
50911,1
41547,0
19887,1
27218,1
50049,1
47168,1
24990,1
40472,0
48794,0
50241,1
16271,0
3804,0
53155,1
25611,1
29642,0
53231,1
38292,1
43933,1
48412,0
32103,0
11532,1
12329,0
31062,0
35708,0
8447,1
46510,1
14795,1
49988,0
5573,1
25157,0
17627,0
43550,1
19057,1
28425,0
47416,0
30193,0
10372,0
19812,1
52902,0
32342,1
7856,0
7298,0
52254,1
5065,0
32137,1
35114,1
3680,1
3274,1
4307,0
25985,0
17298,1
25965,0
11785,0
9828,0
21055,0
16767,1
28913,0
38600,1
23948,0
40789,1
31361,0
32913,0
52155,1
25334,0
2905,0
10866,1
27346,0
10790,1
53741,0
30940,0
34275,1
5059,1
50185,1
33110,0
42112,0
29903,1
19215,0
37908,0
12244,1
40250,1
39129,1
50705,1
33608,1
10319,1
24402,0
7431,1
39803,1
28820,0
27736,0
8515,0
50545,1
20071,1
18487,0
3721,0
10149,1
27649,1
2211,0
29657,1
46317,1
50755,0
13779,1
31711,0
35883,1
33102,1
10498,0
30295,0
42090,0
41226,0
25303,1
24611,1
21422,1
53358,1
24245,1
17617,1
21929,0
7233,1
53085,1
3161,0
28407,1
4263,1
21493,1
46675,0
5775,0
42310,0
11235,1
28149,1
11850,0
27348,1
40428,1
37721,1
4807,1
1456,0
39400,1
34956,0
588,0
26251,0
44430,0
17667,0
36643,0
33913,1
53178,0
42687,0
17101,1
37618,1
35363,1
1469,1
24659,1
4829,1
34781,0
8940,1
1790,1
35705,1
36130,0
38616,1
40359,0
33523,1
37160,1
45795,0
24946,1
7817,1
29146,0
35464,0
44295,1
9493,0
1138,0
31845,1
22235,0
51189,1
12344,1
48844,1
52264,0
10252,1
48699,1
44544,0
20532,1
17304,0
1544,1
20969,1
21407,0
13897,1
39615,1
40502,1
47059,0
48251,1
44033,0
50050,1
9194,1
37520,1
318,0
30047,0
17154,1
45207,0
29252,1
3609,0
52736,1
11709,0
13473,1
12374,1
43061,1
54063,1
9782,1
32807,1
52219,0
21718,1
51113,1
39287,0
36836,1
28940,1
43515,1
5550,0
26326,1
37550,1
49725,1
54541,1
49702,1
47927,1
268,1
14006,0
35735,1
40857,1
54660,0
36938,1
50221,1
14101,0
19390,0
8555,1
37877,1
18571,1
18919,1
21495,0
15132,1
647,1
8931,0
13982,1
4717,1
24250,0
9193,1
19620,1
38519,0
50553,1
47654,0
43023,1
44061,0
42678,1
8339,0
824,1
38595,1
27016,1
18018,1
36710,1
34901,0
48027,1
5021,0
33270,1
48091,1
16320,0
34876,0
34848,0
32220,1
20362,1
4367,1
21594,0
5781,1
9880,1
32391,1
45240,0
22767,0
7071,1
22831,0
28183,1
19001,0
40695,0
8927,1
28626,1
39323,1
22297,0
44777,0
48517,0
2606,1
41631,0
48195,0
43965,0
7692,1
26360,0
27310,1
41492,0
7775,0
4987,1
31906,0
51771,0
9667,1
34432,1
40824,1
12414,1
2358,1
18065,0
21986,1
2811,0
51627,0
39416,0
31322,0
30951,0
28463,0
17290,1
41989,0
42262,0
47281,0
39093,0
9545,1
13179,0
1368,1
21136,0
52963,0
375,1
45675,0
29056,0
52311,0
25353,0
818,1
32532,0
3452,0
32250,1
50397,1
14395,1
16046,1
44788,1
54245,0
32964,0
35686,0
54080,1
49473,1
27602,1
41936,0
10097,1
33582,1
25015,0
45162,0
48203,0
47180,1
13363,1
52821,0
28514,1
31131,0
10547,1
24487,0
39493,0
24827,0
50797,1
38210,0
32738,1
9413,1
8682,0
22073,0
14118,1
35261,0
28143,0
50881,1
2302,0
26710,0
1852,0
36717,1
34673,0
52676,0
34604,1
20091,0
46889,1
41638,0
45779,1
51102,1
51112,1
7191,1
42675,1
23660,0
35368,0
49943,1
30842,0
24204,1
37315,0
51157,0
36304,1
4268,0
46932,1
19319,0
721,0
23362,0
17759,1
53492,0
18338,0
4685,0
27741,0
36723,1
33583,0
15898,1
23314,1
19061,1
50345,1
3286,1
42771,1
53215,1
2324,1
51770,0
36889,0
17817,0
44575,0
36762,0
47802,1
4441,1
48372,0
12792,1
27250,0
48099,0
23212,0
14323,0
20303,1
4376,0
24240,1
14703,0
17538,0
39787,1
34753,0
15772,1
33288,1
17456,1
4854,0
54679,0
53588,0
49157,0
17485,1
3500,0
26774,0
2892,0
27449,0
44521,1
46202,0
15141,1
54059,0
22490,0
33201,0
47656,1
2585,1
38646,0
15927,0
16962,0
14061,1
3802,0
49774,1
43306,1
37243,1
28654,0
11238,1
30237,1
33195,0
17770,0
14638,1
35593,1
34566,0
9934,0
3353,1
24169,1
19644,1
47420,1
9744,0
1892,1
34562,1
43552,0
50612,1
28515,1
5562,0
14329,1
48109,0
4124,1
22361,0
9669,1
24968,0
33034,1
9357,1
1583,0
12296,0
27674,1
14212,1
16974,0
36682,1
30723,0
28138,0
19520,0
19739,1
42633,0
38401,1
36905,0
34796,0
27925,1
5464,0
34441,0
33212,0
22895,1
38169,0
34255,1
13745,1
48196,0
25921,0
49675,1
44454,1
9511,1
15200,1
27727,0
37711,0
31163,1
37630,0
14822,1
45475,0
6263,1
21200,1
2245,1
2002,0
13396,1
29719,0
10286,1
38126,0
49152,1
15020,1
28332,0
45696,0
22799,1
14752,0
14249,1
48553,0
639,1
36550,0
9911,1
21988,1
3033,0
46967,1
32289,0
36398,1
41905,0
23029,1
38522,1
255,0
19691,0
5542,1
3142,0
16339,1
36497,0
45741,0
5719,1
27247,1
13880,0
51715,1
31620,1
35971,1
20963,1
40003,0
17135,1
34461,1
33738,0
32650,0
46307,0
49174,0
27072,0
42324,0
44838,0
35604,0
25270,0
14915,0
21438,0
11484,1
51916,1
38909,0
31690,1
30249,1
11081,1
15482,0
24064,1
25929,1
33532,1
36412,0
27592,1
18181,1
11718,0
41727,0
4293,0
34410,0
30525,1
33324,1
35410,1
37697,0
51456,0
40970,0
38795,1
16175,0
5812,1
18102,1
52648,0
25977,0
5563,0
52255,0
36614,0
1855,1
54500,0
20385,0
42929,1
8883,1
2193,0
50108,1
1180,1
12426,1
44833,0
53515,0
48537,1
49789,1
50679,1
14533,1
38315,1
2082,0
23739,0
2170,0
21600,1
39603,0
25567,0
41685,1
27253,0
13158,1
26199,0
36837,0
29856,0
37976,0
24162,0
27576,1
52587,0
46446,1
7646,0
23517,0
4610,1
21676,0
49950,0
41600,0
50760,1
32046,0
16884,1
54666,0
13382,1
51160,0
17694,1
14487,0
21779,1
31169,1
40280,1
39630,1
29105,1
3110,0
36242,0
16984,0
40018,1
20230,1
44156,0
6314,1
36173,0
14404,1
45515,1
43582,0
29720,0
44415,0
30191,0
51678,0
41087,0
40049,1
28775,0
23394,1
43930,1
7511,0
40433,1
24861,0
38271,1
24609,0
14492,0
1697,1
47218,0
46340,1
30970,0
41544,0
5448,0
41331,1
9945,1
42800,0
6691,1
28875,0
28667,1
6966,0
2537,1
27150,1
16115,0
32536,1
40325,0
49382,1
9569,1
19016,1
39561,0
5476,1
37392,1
20810,0
34830,1
17493,0
50020,1
1871,1
28409,1
12535,0
18168,0
18833,1
35355,1
10313,1
37936,0
15662,0
44932,1
53889,0
7288,0
50202,1
5454,0
54598,0
46714,0
31075,0
17859,1
12853,1
33944,0
3871,0
2408,1
33080,0
8760,1
35425,0
45773,0
23846,1
54648,0
48684,0
20448,0
38150,0
47276,0
25430,0
36356,1
34718,1
27505,0
49760,0
13378,0
15535,1
31413,0
25502,1
2121,0
41875,1
2142,1
40856,0
41568,0
38702,1
29552,0
18702,1
3992,0
30040,1
26464,1
49299,1
40860,0
33791,0
8441,1
37988,1
30483,1
49496,1
2095,1
49465,1
51644,0
21704,1
46436,0
49128,1
42095,0
32260,1
43453,0
45194,1
4636,0
49763,1
43807,0
36286,1
3902,1
37188,0
17289,1
51276,1
3594,0
6289,1
46853,1
14327,0
4194,1
23597,1
21782,1
47651,1
19554,1
14214,0
10956,0
32796,1
43221,0
51017,0
5001,0
32960,1
2920,1
2837,1
36596,0
2947,0
19229,0
27367,1
40501,0
21396,1
36486,1
37294,0
655,0
32551,0
49793,1
27131,1
21219,0
514,0
25650,1
7134,0
11674,0
34328,1
35575,1
19850,0
52801,0
52392,0
11946,1
51356,0
33729,0
34730,1
29972,1
8275,1
33424,0
20405,1
36632,0
49618,1
2519,1
36838,1
34547,0
14413,1
10818,1
2718,0
31630,0
29052,0
19588,0
29475,1
16876,0
12781,0
19129,1
51952,0
19164,0
54052,1
22317,1
21087,1
42689,1
45122,1
3956,0
25114,1
14687,1
41979,0
11375,1
40876,0
21313,0
7746,1
53128,0
12148,1
5766,1
26275,1
23747,0
45703,0
41993,1
46357,1
48592,0
29754,0
42851,1
27792,0
17426,1
11691,0
22160,0
34416,1
6386,1
29501,1
14075,1
2836,0
31422,0
39053,0
49103,1
7371,1
41549,0
46158,1
48356,0
50175,1
12227,1
46922,0
27285,1
29261,1
32480,0
1665,1
6407,0
37164,0
24949,0
7054,0
7509,0
3062,1
27789,1
27378,1
23321,1
12693,0
11471,1
52546,1
11304,1
5777,0
52203,1
5671,1
6330,0
2201,1
28114,0
3099,0
19564,0
4092,1
7596,0
39938,1
11778,0
53284,1
34455,0
47561,0
49641,0
46280,1
9434,1
35052,0
4546,1
10203,1
3966,0
36661,0
27999,0
16062,1
40801,1
25859,1
34874,1
44862,1
28646,0
7454,0
41850,0
15436,0
40154,0
39217,0
22833,0
43309,0
18747,0
54316,0
46039,1
45942,1
43645,0
26220,1
35642,1
9052,1
20549,1
32123,0
19766,0
25138,1
37372,0
52682,0
17845,1
21648,0
3783,1
26218,0
62,1
15274,1
432,1
11372,0
24216,1
39329,0
10089,1
6954,1
23189,0
38398,0
332,1
31379,1
43220,0
52952,0
884,0
54095,0
25663,0
32902,0
20042,1
53208,0
31979,0
38811,1
26899,0
27962,1
39265,0
46576,1
33230,1
46905,1
44525,0
2898,1
4792,1
16015,0
28605,1
42023,0
8712,1
30929,0
21662,0
7572,1
31566,0
532,0
8614,1
16906,1
36728,0
14960,1
35636,1
46332,0
4859,0
24749,1
48229,0
43698,1
40168,0
21275,1
36563,0
21637,0
31000,0
5691,0
43914,0
36565,0
50639,1
30447,0
47855,0
52939,0
36192,1
47556,0
9218,1
52932,1
30358,1
38218,0
18360,1
27874,1
4392,1
6025,1
30432,0
19101,0
2935,0
11500,1
250,1
13167,0
43547,1
54422,0
52678,0
21770,1
38526,1
37329,1
5072,0
32890,1
18241,1
28415,1
22162,0
7207,0
12647,1
29396,0
34096,1
30844,0
32295,0
48079,0
2767,1
38740,1
28770,0
38823,1
19266,1
36176,1
17180,0
52890,0
9467,0
13257,0
9252,0
24460,0
10195,1
20234,1
7863,1
28414,1
20174,0
43418,1
32504,0
46306,1
19123,0
18834,1
48503,1
41820,0
1036,0
42464,1
11355,0
54054,1
50649,0
49101,0
48225,1
3587,0
30922,1
16101,0
24178,1
7740,0
7999,1
31478,0
34570,0
26953,1
10199,0
10413,1
6082,0
26884,1
7294,0
17861,1
6892,0
19939,0
19486,1
5079,1
22112,1
16965,1
33372,1
52818,0
47470,0
40617,1
36466,1
5564,0
25811,0
30321,1
48925,0
47985,1
31177,1
43799,1
48032,0
20439,1
42942,1
5845,1
24247,0
53994,0
1643,1
35663,1
20927,1
27096,1
53497,0
26962,1
21412,1
22068,1
2016,0
16839,0
46895,0
14142,0
27125,0
46751,0
12586,1
15281,1
37485,0
51875,0
17771,0
1241,1
24980,0
32163,1
4052,1
25168,1
20938,0
52598,1
29343,1
26805,0
7557,1
4952,1
29521,1
6156,0
9140,1
40059,1
12900,0
20402,0
23252,0
5786,1
27601,0
48451,0
42347,0
17460,1
40773,0
7084,0
14019,0
35244,0
16099,1
53585,0
28880,0
